상호명,지점명,상권업종소분류명,표준산업분류명,행정동명,법정동명,지번주소,도로명주소,경도,위도,url,운영시간
더쌍화피카디리,,카페,기타 비알코올 음료점업,종로1.2.3.4가동,돈의동,서울특별시 종로구 돈의동 137,서울특별시 종로구 돈화문로5가길 1,126.991208911517,37.5710170721997,https://place.map.kakao.com/27192353,[]
앰퍼샌드컴퍼니,,카페,커피 전문점,종로1.2.3.4가동,익선동,서울특별시 종로구 익선동 166-6,서울특별시 종로구 돈화문로11다길 27,126.990372912512,37.5734066956355,https://place.map.kakao.com/1982560276,[]
플러스카페,,카페,커피 전문점,종로1.2.3.4가동,수송동,서울특별시 종로구 수송동 146-12,서울특별시 종로구 종로1길 36,126.978971792155,37.5734978535778,https://place.map.kakao.com/21538434,[]
감꽃당,,카페,커피 전문점,종로1.2.3.4가동,익선동,서울특별시 종로구 익선동 166-17,서울특별시 종로구 돈화문로11다길 38,126.990062058823,37.5737914843372,https://place.map.kakao.com/923427859,"['월~토', '09:00 ~ 22:30', '일', '10:00 ~ 22:30']"
라온,,카페,커피 전문점,종로1.2.3.4가동,경운동,서울특별시 종로구 경운동 89-4,서울특별시 종로구 삼일대로 461,126.985848842339,37.5756024973128,https://place.map.kakao.com/20103820,[]
블루도트,,카페,커피 전문점,종로1.2.3.4가동,종로3가,서울특별시 종로구 종로3가 18,서울특별시 종로구 종로 125,126.991530580506,37.5706684142602,https://place.map.kakao.com/1522948737,[]
서울에서첫번째전통찻집,,카페,기타 비알코올 음료점업,종로1.2.3.4가동,종로1가,서울특별시 종로구 종로1가 24,서울특별시 종로구 종로 19,126.979902392746,37.5708388183663,https://place.map.kakao.com/1672855331,[]
라비타,,카페,커피 전문점,종로1.2.3.4가동,관철동,서울특별시 종로구 관철동 25,서울특별시 종로구 종로16길 22,126.988563830815,37.5690571997121,https://place.map.kakao.com/961256758,[]
청수당,,카페,기타 비알코올 음료점업,종로1.2.3.4가동,익선동,서울특별시 종로구 익선동 144,서울특별시 종로구 돈화문로11나길 31-9,126.989744142341,37.5738608473255,https://place.map.kakao.com/78911659,"['매일', '10:30 ~ 21:00']"
에그라상,,카페,커피 전문점,종로1.2.3.4가동,관철동,서울특별시 종로구 관철동 43-11,서울특별시 종로구 청계천로 57,126.984037348175,37.568946248288,https://place.map.kakao.com/1311833286,"['월~금', '07:30 ~ 21:00', '토', '11:00 ~ 21:00', '휴무일', '일요일']"
이원,,카페,기타 비알코올 음료점업,종로1.2.3.4가동,청진동,서울특별시 종로구 청진동 2-2,서울특별시 종로구 삼봉로 60,126.980403533438,37.5722758027088,https://place.map.kakao.com/705064576,[]
달지게스트하우스,,카페,커피 전문점,종로1.2.3.4가동,낙원동,서울특별시 종로구 낙원동 233,서울특별시 종로구 종로17길 46,126.988329370639,37.5721637841259,https://place.map.kakao.com/498542379,[]
오타르,,카페,커피 전문점,종로1.2.3.4가동,익선동,서울특별시 종로구 익선동 169-2,서울특별시 종로구 수표로28길 27,126.990062054751,37.5729535159087,https://place.map.kakao.com/215379134,"['매일', '10:00 ~ 22:00']"
코스트파이브커피종로학원가점,,카페,커피 전문점,종로1.2.3.4가동,관철동,서울특별시 종로구 관철동 5-1,서울특별시 종로구 종로16길 12,126.988489339437,37.5695431240324,https://place.map.kakao.com/1359282109,[]
마샐,,카페,기타 비알코올 음료점업,종로1.2.3.4가동,종로2가,서울특별시 종로구 종로2가 6,서울특별시 종로구 종로 51,126.983594194964,37.5707355059583,https://place.map.kakao.com/276107182,[]
카페아이엠티,,카페,커피 전문점,종로1.2.3.4가동,수송동,서울특별시 종로구 수송동 15,서울특별시 종로구 율곡로4길 7,126.982153207301,37.5751381902405,https://place.map.kakao.com/2100953406,"['매일', '07:00 ~ 21:00']"
나무새찻집,,카페,기타 비알코올 음료점업,종로1.2.3.4가동,관훈동,서울특별시 종로구 관훈동 173,서울특별시 종로구 인사동길 47-9,126.984022835891,37.5741811722907,https://place.map.kakao.com/1740702672,"['매일', '10:00 ~ 22:00']"
프롬하츠커피,,카페,커피 전문점,종로1.2.3.4가동,종로2가,서울특별시 종로구 종로2가 56-24,서울특별시 종로구 삼일대로 396,126.987975607716,37.5698630961028,https://place.map.kakao.com/1864594404,"['월~금', '07:30 ~ 22:30', '토', '08:00 ~ 22:30', '일', '08:00 ~ 22:00']"
잔별,,카페,커피 전문점,종로1.2.3.4가동,봉익동,서울특별시 종로구 봉익동 18-3,서울특별시 종로구 돈화문로10길 14,126.992422773864,37.5725051472624,https://place.map.kakao.com/1095450782,[]
오마래,,카페,커피 전문점,종로1.2.3.4가동,낙원동,서울특별시 종로구 낙원동 82-9,서울특별시 종로구 삼일대로26길 19,126.989173063889,37.5733964276377,https://place.map.kakao.com/1879794226,"['매일', '11:30 ~ 23:30']"
밀탑인사동N285호텔점,,카페,커피 전문점,종로1.2.3.4가동,낙원동,서울특별시 종로구 낙원동 285,서울특별시 종로구 삼일대로 423,126.98739876211,37.572336013507,https://place.map.kakao.com/1858942659,"['매일', '10:00 ~ 22:00']"
더치앤빈,,카페,커피 전문점,종로1.2.3.4가동,수송동,서울특별시 종로구 수송동 85,서울특별시 종로구 율곡로2길 7,126.981226721716,37.57500405238,https://place.map.kakao.com/1438318889,"['월~금', '07:30 ~ 20:00', '토,일', '09:00 ~ 17:00']"
북촌빙수,,카페,커피 전문점,종로1.2.3.4가동,돈의동,서울특별시 종로구 돈의동 18,서울특별시 종로구 돈화문로11다길 15,126.990536247607,37.5730476759366,https://place.map.kakao.com/1464651629,"['화~일', '13:00 ~ 18:00', '(재료소진시 조기마감)', '화~일 라스트오더', '~ 17:30', '휴무일', '월요일']"
커피기업,,카페,커피 전문점,종로1.2.3.4가동,수송동,서울특별시 종로구 수송동 156,서울특별시 종로구 삼봉로 71,126.981100163919,37.5726602546037,https://place.map.kakao.com/156353882,"['월~금', '07:00 ~ 21:00', '토', '10:00 ~ 18:00', '휴무일', '일요일']"
커피지원,,카페,기타 비알코올 음료점업,종로1.2.3.4가동,관수동,서울특별시 종로구 관수동 15,서울특별시 종로구 수표로 90-1,126.989759472237,37.5693737917317,https://place.map.kakao.com/2132808170,[]
찬스사주작명카페,,카페,커피 전문점,종로1.2.3.4가동,관훈동,서울특별시 종로구 관훈동 146-1,서울특별시 종로구 인사동길 57,126.983502317598,37.574996638262,https://place.map.kakao.com/12082652,"['매일', '11:00 ~ 21:00', '이용시 주의 사항', '연중무휴']"
티앤아이1010,,카페,커피 전문점,종로1.2.3.4가동,관훈동,서울특별시 종로구 관훈동 29-23,서울특별시 종로구 인사동10길 10,126.985621930473,37.5739696638932,https://place.map.kakao.com/767584840,"['월,수,목,금,토,일', '10:00 ~ 19:00', '휴무일', '화요일']"
인사동가는길,,카페,커피 전문점,종로1.2.3.4가동,인사동,서울특별시 종로구 인사동 34-16,서울특별시 종로구 인사동길 20-20,126.987362486825,37.572506900174,https://place.map.kakao.com/8053121,[]
집,,카페,커피 전문점,종로1.2.3.4가동,종로1가,서울특별시 종로구 종로1가 24,서울특별시 종로구 종로 19,126.979902392746,37.5708388183663,https://place.map.kakao.com/1212822941,[]
뉴욕솜사탕,,카페,커피 전문점,종로1.2.3.4가동,공평동,서울특별시 종로구 공평동 70,서울특별시 종로구 우정국로 22-2,126.983172455934,37.5709481239591,https://place.map.kakao.com/1395707325,[]
보성전통찻집,,카페,기타 비알코올 음료점업,종로1.2.3.4가동,공평동,서울특별시 종로구 공평동 130-1,서울특별시 종로구 종로7길 47,126.982766122641,37.5716924874003,https://place.map.kakao.com/252651837,"['매일', '11:00 ~ 21:30']"
메가엠지씨커피종로공평점,,카페,커피 전문점,종로1.2.3.4가동,공평동,서울특별시 종로구 공평동 124,서울특별시 종로구 삼봉로 100,126.98269526719,37.5719081266561,https://place.map.kakao.com/1435580272,"['월~금', '07:00 ~ 19:00', '토,일', '08:00 ~ 18:00', '월~금 라스트오더', '~ 19:00', '토,일 라스트오더', '~ 18:00']"
더커피,,카페,커피 전문점,종로1.2.3.4가동,인의동,서울특별시 종로구 인의동 28-2,서울특별시 종로구 창경궁로 120,126.998235298537,37.5729690946411,https://place.map.kakao.com/1457813988,[]
이디야창덕궁점,,카페,커피 전문점,종로1.2.3.4가동,묘동,서울특별시 종로구 묘동 177-1,서울특별시 종로구 돈화문로 41-1,126.991418524306,37.5722623006988,https://place.map.kakao.com/96671839,"['매일', '08:00 ~ 23:30']"
킹커피,,카페,커피 전문점,종로1.2.3.4가동,청진동,서울특별시 종로구 청진동 182-4,서울특별시 종로구 종로3길 30,126.979438695059,37.5716367369061,https://place.map.kakao.com/27506122,"['매일', '07:30 ~ 20:00']"
소소,,카페,커피 전문점,종로1.2.3.4가동,종로2가,서울특별시 종로구 종로2가 48-1,서울특별시 종로구 종로 104,126.989095071749,37.5699537813745,https://place.map.kakao.com/1066887380,"['월~금', '07:00 ~ 16:00', '토', '08:30 ~ 11:30', '휴무일', '마지막 토요일', '일요일']"
요지트,,카페,기타 비알코올 음료점업,종로1.2.3.4가동,종로1가,서울특별시 종로구 종로1가 24,서울특별시 종로구 종로 19,126.979902392746,37.5708388183663,https://place.map.kakao.com/1950692335,"['월~금', '08:00 ~ 19:30', '월~금 휴게시간', '15:00 ~ 17:00', '휴무일', '토,일요일', '공휴일']"
비에이치케이,,카페,커피 전문점,종로1.2.3.4가동,관철동,서울특별시 종로구 관철동 27-1,서울특별시 종로구 삼일대로 388-12,126.988462815733,37.5689932612799,https://place.map.kakao.com/733404561,[]
무림만화카페,,카페,기타 비알코올 음료점업,종로1.2.3.4가동,관철동,서울특별시 종로구 관철동 13-1,서울특별시 종로구 삼일대로19길 15,126.986702200042,37.5694376935625,https://place.map.kakao.com/1494015681,"['월~토', '10:30 ~ 22:00', '휴무일', '일요일']"
타이거타이거카페,,카페,기타 비알코올 음료점업,종로1.2.3.4가동,와룡동,서울특별시 종로구 와룡동 172-2,서울특별시 종로구 삼일대로30길 56,126.990790645602,37.574329329713,https://place.map.kakao.com/1640534397,"['월~금', '08:00 ~ 19:00', '토,일', '10:00 ~ 19:00']"
커피타임,,카페,커피 전문점,종로1.2.3.4가동,원남동,서울특별시 종로구 원남동 278,서울특별시 종로구 창경궁로 135-1,126.997241061296,37.5745104451437,https://place.map.kakao.com/101612211,"['월~금', '07:30 ~ 17:30', '휴무일', '토,일요일']"
커피살롱,,카페,기타 비알코올 음료점업,종로1.2.3.4가동,공평동,서울특별시 종로구 공평동 144,서울특별시 종로구 삼봉로 94,126.982220846913,37.5718319540652,https://place.map.kakao.com/388047183,[]
마루비건랩,,카페,기타 비알코올 음료점업,종로1.2.3.4가동,관훈동,서울특별시 종로구 관훈동 192-15,서울특별시 종로구 인사동길 35-4,126.984846517919,37.5735485194653,https://place.map.kakao.com/453256609,[]
앵글340,,카페,커피 전문점,종로1.2.3.4가동,장사동,서울특별시 종로구 장사동 182-2,서울특별시 종로구 청계천로 155,126.994837769627,37.5688584940417,https://place.map.kakao.com/1749819159,"['매일', '12:00 ~ 21:00']"
아재커피,,카페,커피 전문점,종로1.2.3.4가동,청진동,서울특별시 종로구 청진동 217,서울특별시 종로구 삼봉로 40,126.979428490737,37.5723845124842,https://place.map.kakao.com/400305209,"['월~금', '07:00 ~ 21:00', '토,일', '08:00 ~ 22:00']"
매머드익스프레스익선동점,,카페,커피 전문점,종로1.2.3.4가동,익선동,서울특별시 종로구 익선동 137-2,서울특별시 종로구 삼일대로30길 28,126.989174884582,37.5740992553358,https://place.map.kakao.com/1775427821,"['월~토', '08:00 ~ 20:00', '일', '10:00 ~ 18:00']"
붐카페종로인의점,,카페,커피 전문점,종로1.2.3.4가동,인의동,서울특별시 종로구 인의동 28-25,서울특별시 종로구 창경궁로 112-15,126.998626065584,37.5725308994733,https://place.map.kakao.com/1606693777,"['매일', '07:00 ~ 20:00', '휴무일', '공휴일']"
즐거운찻집,,카페,기타 비알코올 음료점업,종로1.2.3.4가동,관훈동,서울특별시 종로구 관훈동 146-2,서울특별시 종로구 인사동길 55-2,126.983559772547,37.5749340601522,https://place.map.kakao.com/1412260445,"['매일', '10:00 ~ 22:00']"
카페이너스,,카페,커피 전문점,종로1.2.3.4가동,인의동,서울특별시 종로구 인의동 48-2,서울특별시 종로구 종로 183,126.998369125134,37.5714294483095,https://place.map.kakao.com/24975537,[]
설빙,,카페,기타 비알코올 음료점업,종로1.2.3.4가동,종로2가,서울특별시 종로구 종로2가 84-1,서울특별시 종로구 종로 74,126.985597442174,37.569932789004,https://place.map.kakao.com/24178754,"['매일', '10:30 ~ 22:30']"
대복상회,,카페,기타 비알코올 음료점업,종로1.2.3.4가동,예지동,서울특별시 종로구 예지동 6-1,서울특별시 종로구 창경궁로 88,126.999598582226,37.5700702891715,https://place.map.kakao.com/8867904,[]
아리아사주타로인사동,,카페,기타 비알코올 음료점업,종로1.2.3.4가동,인사동,서울특별시 종로구 인사동 181-1,서울특별시 종로구 인사동길 25,126.986042377259,37.5730181725924,https://place.map.kakao.com/205934530,[]
텐퍼센트커피,,카페,커피 전문점,종로1.2.3.4가동,청진동,서울특별시 종로구 청진동 2-2,서울특별시 종로구 삼봉로 60,126.980403533438,37.5722758027088,https://place.map.kakao.com/264555478,"['월~금', '07:00 ~ 20:30', '토,일', '09:30 ~ 15:00', '공휴일', '09:30 ~ 16:00', '휴무일', '설전날', '설당일', '이용시 주의 사항', '추석당일 휴무']"
종로시장,,카페,커피 전문점,종로1.2.3.4가동,관철동,서울특별시 종로구 관철동 256,서울특별시 종로구 우정국로2길 10,126.98360124118,37.5693840046577,https://place.map.kakao.com/8272010,[]
탑골,,카페,기타 비알코올 음료점업,종로1.2.3.4가동,종로2가,서울특별시 종로구 종로2가 39,서울특별시 종로구 종로17길 12,126.988979927848,37.570934930706,https://place.map.kakao.com/8625328,"['매일', '09:00 ~ 18:00', '(동절기(11월~2월 09:00~17:00))']"
원남당,,카페,커피 전문점,종로1.2.3.4가동,원남동,서울특별시 종로구 원남동 86-15,서울특별시 종로구 창경궁로 144,126.997650101926,37.5752437627502,https://place.map.kakao.com/1252794512,[]
반쥴,,카페,커피 전문점,종로1.2.3.4가동,관철동,서울특별시 종로구 관철동 12-16,서울특별시 종로구 삼일대로17길 23,126.986163908699,37.5690636448743,https://place.map.kakao.com/10405822,"['월~금', '11:30 ~ 22:20', '토', '12:30 ~ 22:20', '일', '12:30 ~ 21:20', '휴무일', '설당일']"
설레는마중,,카페,커피 전문점,종로1.2.3.4가동,관훈동,서울특별시 종로구 관훈동 155-2,서울특별시 종로구 인사동길 49,126.983532304432,37.574456272108,https://place.map.kakao.com/383745022,"['매일', '10:00 ~ 22:00']"
프롬하츠커피청계,,카페,커피 전문점,종로1.2.3.4가동,관철동,서울특별시 종로구 관철동 266,서울특별시 종로구 청계천로 53,126.983606260765,37.5690146208843,https://place.map.kakao.com/141454443,"['월~금', '08:00 ~ 23:00', '토', '12:00 ~ 23:00', '일', '12:00 ~ 21:00']"
황씨네커피집,,카페,커피 전문점,종로1.2.3.4가동,묘동,서울특별시 종로구 묘동 102-1,서울특별시 종로구 돈화문로 48,126.991614737543,37.5728226226667,https://place.map.kakao.com/1798554341,"['매일', '08:00 ~ 20:00']"
메가엠지씨커피종로르메이에르점,,카페,커피 전문점,종로1.2.3.4가동,종로1가,서울특별시 종로구 종로1가 24,서울특별시 종로구 종로 19,126.979902392746,37.5708388183663,https://place.map.kakao.com/776480585,"['매일', '07:00 ~ 22:00', '공휴일', '07:00 ~ 22:00']"
더연카페,,카페,기타 비알코올 음료점업,종로1.2.3.4가동,종로2가,서울특별시 종로구 종로2가 84-1,서울특별시 종로구 종로 74,126.985597442174,37.569932789004,https://place.map.kakao.com/2119195533,"['월,수,목,일', '17:00 ~ 24:00', '금,토', '17:00 ~ 02:00', '휴무일', '화요일']"
도채비도반한찻집,,카페,기타 비알코올 음료점업,종로1.2.3.4가동,관훈동,서울특별시 종로구 관훈동 185,서울특별시 종로구 인사동길 45,126.984407696355,37.5741844839749,https://place.map.kakao.com/16042280,"['매일', '11:00 ~ 21:30', '매일 라스트오더', '~ 21:00']"
달콤커피종로,,카페,커피 전문점,종로1.2.3.4가동,관철동,서울특별시 종로구 관철동 19-3,서울특별시 종로구 종로12길 16,126.985560354135,37.5693287724897,https://place.map.kakao.com/19901961,"['매일', '08:00 ~ 23:00']"
웰스커피,,카페,커피 전문점,종로1.2.3.4가동,와룡동,서울특별시 종로구 와룡동 94-1,서울특별시 종로구 돈화문로 82,126.990771312775,37.5757618197566,https://place.map.kakao.com/1321484534,"['월~금', '09:00 ~ 20:00', '토', '10:00 ~ 19:00', '휴무일', '일요일']"
과일에반하다프루타,,카페,커피 전문점,종로1.2.3.4가동,익선동,서울특별시 종로구 익선동 22-2,서울특별시 종로구 삼일대로32길 44,126.989360370489,37.5754524050169,https://place.map.kakao.com/1611228470,[]
이튼커피,,카페,커피 전문점,종로1.2.3.4가동,원남동,서울특별시 종로구 원남동 80-2,서울특별시 종로구 창경궁로 138,126.997622905926,37.5747389485354,https://place.map.kakao.com/883236173,"['월~금', '07:00 ~ 17:30', '휴무일', '토,일요일', '공휴일']"
더벤티종로학원가점,,카페,커피 전문점,종로1.2.3.4가동,관수동,서울특별시 종로구 관수동 4-4,서울특별시 종로구 종로16길 11,126.988692833099,37.5695628882905,https://place.map.kakao.com/701370131,"['월~금', '08:00 ~ 20:00', '토,일', '08:00 ~ 19:00', '휴무일', '일요일']"
메가엠지씨커피종각역점,,카페,커피 전문점,종로1.2.3.4가동,종로2가,서울특별시 종로구 종로2가 75-6,서울특별시 종로구 종로 80-2,126.986412394985,37.5699397889584,https://place.map.kakao.com/2015755028,"['월~금', '07:00 ~ 20:00', '토', '08:00 ~ 20:00', '공휴일', '09:00 ~ 20:00', '휴무일', '일요일', '설당일', '추석당일']"
커피온리종로,,카페,커피 전문점,종로1.2.3.4가동,종로3가,서울특별시 종로구 종로3가 103-2,서울특별시 종로구 수표로 98,126.989582145443,37.569930920035,https://place.map.kakao.com/711620744,"['월~금', '07:00 ~ 19:00', '토,일', '11:00 ~ 19:00', '공휴일', '11:00 ~ 19:00']"
아삐뽀레,,카페,커피 전문점,종로1.2.3.4가동,익선동,서울특별시 종로구 익선동 166-37,서울특별시 종로구 수표로28길 21-14,126.989861352249,37.5735645067505,https://place.map.kakao.com/1855865412,"['매일', '10:00 ~ 22:00']"
카페기억,,카페,커피 전문점,종로1.2.3.4가동,와룡동,서울특별시 종로구 와룡동 12-2,서울특별시 종로구 율곡로 102,126.99064912652,37.5772655132977,https://place.map.kakao.com/349429037,"['매일', '10:00 ~ 22:00', '공휴일', '10:00 ~ 22:00']"
명장지가,,카페,기타 비알코올 음료점업,종로1.2.3.4가동,경운동,서울특별시 종로구 경운동 74,서울특별시 종로구 삼일대로 453,126.986503220274,37.5749323368098,https://place.map.kakao.com/701114470,"['매일', '08:00 ~ 22:00']"
디바,,카페,커피 전문점,종로1.2.3.4가동,관철동,서울특별시 종로구 관철동 45-8,서울특별시 종로구 우정국로2길 17,126.98403936621,37.5696310571634,https://place.map.kakao.com/27256492,"['매일', '13:00 ~ 23:00']"
카페주니,,카페,커피 전문점,종로1.2.3.4가동,낙원동,서울특별시 종로구 낙원동 176,서울특별시 종로구 수표로 112,126.989372682373,37.5711905853505,https://place.map.kakao.com/1455881127,[]
좋은날,,카페,커피 전문점,종로1.2.3.4가동,장사동,서울특별시 종로구 장사동 199-1,서울특별시 종로구 종로22길 25,126.993656629452,37.569145775265,https://place.map.kakao.com/719860329,[]
메가엠지씨커피,,카페,커피 전문점,종로1.2.3.4가동,종로3가,서울특별시 종로구 종로3가 120,서울특별시 종로구 종로 122,126.991108482639,37.5700701200836,https://place.map.kakao.com/2015755028,"['월~금', '07:00 ~ 20:00', '토', '08:00 ~ 20:00', '공휴일', '09:00 ~ 20:00', '휴무일', '일요일', '설당일', '추석당일']"
커피비상구,,카페,커피 전문점,종로1.2.3.4가동,관철동,서울특별시 종로구 관철동 43-1,서울특별시 종로구 종로8길 13,126.984086843858,37.5694692782918,https://place.map.kakao.com/1077811336,[]
사람과나무찻집,,카페,커피 전문점,종로1.2.3.4가동,관훈동,서울특별시 종로구 관훈동 5,서울특별시 종로구 인사동6길 5,126.986172956446,37.5734067417489,https://place.map.kakao.com/1746689300,[]
세컨드커피,,카페,커피 전문점,종로1.2.3.4가동,와룡동,서울특별시 종로구 와룡동 25,서울특별시 종로구 율곡로10길 16,126.990870892265,37.5767718368858,https://place.map.kakao.com/1653155500,"['수~일', '11:30 ~ 19:00', '휴무일', '월,화요일']"
아리스타커피이마빌딩,,카페,커피 전문점,종로1.2.3.4가동,수송동,서울특별시 종로구 수송동 146-1,서울특별시 종로구 종로1길 42,126.978966379844,37.5738942645562,https://place.map.kakao.com/17342735,[]
에슬로우,,카페,커피 전문점,종로1.2.3.4가동,청진동,서울특별시 종로구 청진동 119-1,서울특별시 종로구 종로 33,126.981417776698,37.5709510178487,https://place.map.kakao.com/1263390188,"['월~금', '07:00 ~ 17:00', '토', '07:00 ~ 23:00', '휴무일', '일요일']"
카페엘카미노,,카페,커피 전문점,종로1.2.3.4가동,와룡동,서울특별시 종로구 와룡동 171-1,서울특별시 종로구 돈화문로 67,126.990731859574,37.5744910145371,https://place.map.kakao.com/15529440,[]
더카페,,카페,커피 전문점,종로1.2.3.4가동,인사동,서울특별시 종로구 인사동 255-5,서울특별시 종로구 종로9길 18,126.984620668133,37.5710056412791,https://place.map.kakao.com/2037633214,[]
다정차끓이는솥,,카페,기타 비알코올 음료점업,종로1.2.3.4가동,인사동,서울특별시 종로구 인사동 178-2,서울특별시 종로구 인사동5길 3,126.985977271397,37.5728103739159,https://place.map.kakao.com/1444274349,[]
쥬씨종로종묘점,,카페,기타 비알코올 음료점업,종로1.2.3.4가동,묘동,서울특별시 종로구 묘동 82-3,서울특별시 종로구 돈화문로 42,126.991827471521,37.5721576689279,https://place.map.kakao.com/1606491323,"['월~금', '10:00 ~ 19:50', '토', '10:00 ~ 18:50', '일', '10:00 ~ 17:50']"
힘내개커피,,카페,커피 전문점,종로1.2.3.4가동,인의동,서울특별시 종로구 인의동 7-5,서울특별시 종로구 창경궁로 130,126.99766652526,37.5740184855719,https://place.map.kakao.com/1310716036,[]
낙원장,,카페,커피 전문점,종로1.2.3.4가동,익선동,서울특별시 종로구 익선동 170,서울특별시 종로구 수표로28길 25,126.989937299531,37.5729704693561,https://place.map.kakao.com/1853756930,"['매일', '11:00 ~ 23:00']"
빈티지,,카페,커피 전문점,종로1.2.3.4가동,봉익동,서울특별시 종로구 봉익동 120-1,서울특별시 종로구 돈화문로6나길 28-5,126.992686998651,37.5722190688651,https://place.map.kakao.com/1906686016,[]
어반밀커피,,카페,커피 전문점,종로1.2.3.4가동,공평동,서울특별시 종로구 공평동 17,서울특별시 종로구 우정국로 26,126.983537654436,37.5715639769904,https://place.map.kakao.com/340349183,"['월~금', '07:30 ~ 18:00', '공휴일', '11:00 ~ 18:00', '휴무일', '토,일요일']"
47번가찻집,,카페,기타 비알코올 음료점업,종로1.2.3.4가동,관훈동,서울특별시 종로구 관훈동 72,서울특별시 종로구 인사동길 50,126.984425685817,37.5745270342195,https://place.map.kakao.com/1972464782,[]
로코랩,,카페,커피 전문점,종로1.2.3.4가동,종로2가,서울특별시 종로구 종로2가 9,서울특별시 종로구 종로 69,126.985294475442,37.5705699246654,https://place.map.kakao.com/587639814,[]
머무름,,카페,기타 비알코올 음료점업,종로1.2.3.4가동,관훈동,서울특별시 종로구 관훈동 66,서울특별시 종로구 인사동12길 5,126.984731923332,37.5744846163899,https://place.map.kakao.com/136174693,"['매일', '11:00 ~ 22:00']"
휴식,,카페,커피 전문점,종로1.2.3.4가동,서린동,서울특별시 종로구 서린동 146,서울특별시 종로구 무교로 37,126.979084347565,37.5693990915085,https://place.map.kakao.com/336819533,"['월~금', '07:30 ~ 20:00', '토', '11:30 ~ 20:00']"
도반에이치씨,,카페,기타 비알코올 음료점업,종로1.2.3.4가동,견지동,서울특별시 종로구 견지동 27-11,서울특별시 종로구 우정국로 55,126.981864629267,37.5738832553128,https://place.map.kakao.com/964868721,[]
인사동풍경이있는찻집,,카페,기타 비알코올 음료점업,종로1.2.3.4가동,관훈동,서울특별시 종로구 관훈동 197-4,서울특별시 종로구 인사동길 29,126.985801618371,37.5732413646443,https://place.map.kakao.com/25036504,[]
꽃이피움,,카페,커피 전문점,종로1.2.3.4가동,관훈동,서울특별시 종로구 관훈동 151-4,서울특별시 종로구 우정국로 68,126.983299545705,37.5749228087741,https://place.map.kakao.com/1931287894,"['월~금', '08:00 ~ 20:00', '토', '10:00 ~ 20:00', '일', '10:00 ~ 19:00']"
25그램,,카페,기타 비알코올 음료점업,종로1.2.3.4가동,익선동,서울특별시 종로구 익선동 94-3,서울특별시 종로구 삼일대로30길 41,126.989907361983,37.5743488062785,https://place.map.kakao.com/1204891512,"['월~금', '10:00 ~ 20:00', '토,일', '10:00 ~ 17:00']"
드림라이크커피,,카페,커피 전문점,종로1.2.3.4가동,서린동,서울특별시 종로구 서린동 145-1,서울특별시 종로구 무교로 39,126.979117196883,37.5694804692817,https://place.map.kakao.com/1131632720,"['월~금', '07:30 ~ 19:00', '토', '12:00 ~ 19:00', '휴무일', '일요일', '설당일', '추석당일']"
커스텀커피,,카페,커피 전문점,종로1.2.3.4가동,관철동,서울특별시 종로구 관철동 180,서울특별시 종로구 삼일대로17길 51,126.984658283123,37.5690687258161,https://place.map.kakao.com/1151285010,"['월~금', '08:00 ~ 17:30', '휴무일', '토,일요일', '공휴일', '이용시 주의 사항', '5/29(월) 대체공휴일 휴무']"
쪼꼬커피,,카페,커피 전문점,종로1.2.3.4가동,익선동,서울특별시 종로구 익선동 87-2,서울특별시 종로구 돈화문로11나길 42,126.989984042928,37.5745386810227,https://place.map.kakao.com/921065817,"['월~금', '10:00 ~ 21:00', '토,일', '10:00 ~ 19:00', '공휴일', '10:00 ~ 19:00']"
